LOCATIE;AANPLANTINGSJAAR;COORDINAAT;KLOON;OMTREK15;STAMVORM;VORKHOOG;VORKMIDDEN;VORKLAAG;TAKHOEK;TAKDIKTE;NZWARETAKKEN;RANDBOOM;VORK;OMTREKResid;NZWARETAKKENResid;VORKHOOGResid;VORKMIDDENResid;VORKLAAGResid;VORKResid
HERZELE;2007;rij 6;Paulatem1;45;3;0;0;0;2;2;0;NA;FALSE;-5,294530337;-0,623761477;-0,318060548;-0,333060094;-0,098838565;-0,55950609
HERZELE;2007;rij 6;Ophasseltbos;60;4;0;1;0;3;2;0;NA;TRUE;0,1743419;-0,66900023;-0,28981913;2,001130336;-0,09299117;1,870180527
HERZELE;2007;rij 6;Everzwijnbad2;50;2;0;0;0;2.5;2;1;NA;FALSE;-4,863275387;0,884878998;-0,296989816;-0,494271934;-0,096846062;-0,602750683
HERZELE;2007;rij 6;Monteberg;59;3;0;0;0;2;2;2;NA;FALSE;9,766494074;1,569451858;-0,346506539;-0,57364007;-0,12981674;-0,817869077
HERZELE;2007;rij 6;Vorsdonkbos1;40;2;0;0;0;2;2;0;NA;FALSE;-3,788943013;-0,645565724;-0,260729642;-0,309947341;-0,149992393;-0,4907359
HERZELE;2007;rij 6;Paulatem1;53;3;0;1;0;2;1;0;NA;TRUE;2,705469663;-0,623761477;-0,318060548;2,669401081;-0,098838565;1,787290645
HERZELE;2007;rij 6;Paulatem1;60;4;0;0;0;2.5;2;2;NA;FALSE;9,705469663;2,582592352;-0,318060548;-0,333060094;-0,098838565;-0,55950609
HERZELE;2007;rij 6;Heirnisse1;60;2;0;1;0;2;2;1;NA;TRUE;8,68422652;0,710941152;-0,311816867;1,25316218;-0,134258231;1,435272535
HERZELE;2007;rij 6;Wissenbeemd;53;3;0;0;0;2.5;2;0;NA;FALSE;-0,324619156;-0,669470513;-0,280940943;-0,302938988;-0,079528659;-0,4294274
HERZELE;2007;rij 7;Paulatem1;53;2;0;0;0;2.5;2;0;NA;FALSE;2,705469663;-0,623761477;-0,318060548;-0,333060094;-0,098838565;-0,55950609
HERZELE;2007;rij 7;Wissenbeemd;50;3;0;0;0;2.5;2;0;NA;FALSE;-3,324619156;-0,669470513;-0,280940943;-0,302938988;-0,079528659;-0,4294274
HERZELE;2007;rij 7;Paulatem1;58;3;0;0;0;2;2;2;NA;FALSE;7,705469663;2,582592352;-0,318060548;-0,333060094;-0,098838565;-0,55950609
HERZELE;2007;rij 7;Vorsdonkbos1;54;2;0;0;0;3;2;0;NA;FALSE;10,21105699;-0,645565724;-0,260729642;-0,309947341;-0,149992393;-0,4907359
HERZELE;2007;rij 7;Monteberg;60;3;0;1;0;2;2;2;NA;TRUE;10,76649407;1,569451858;-0,346506539;1,169613326;-0,12981674;1,222689583
HERZELE;2007;rij 7;Ophasseltbos;75;4;0;1;0;2;2;0;NA;TRUE;15,1743419;-0,66900023;-0,28981913;2,001130336;-0,09299117;1,870180527
HERZELE;2007;rij 7;Everzwijnbad1;46;3;0;0;0;2.5;1;0;NA;FALSE;-0,20371492;-0,617556618;-0,285070511;-0,516762151;-0,126101605;-0,580994557
HERZELE;2007;rij 7;Ophasseltbos;56;4;0;0;0;2;2;0;NA;FALSE;-3,8256581;-0,66900023;-0,28981913;-0,414048085;-0,09299117;-0,534707738
HERZELE;2007;rij 7;Everzwijnbad2;51;3;0;0;0;2;2;0;NA;FALSE;-3,863275387;-0,651065284;-0,296989816;-0,494271934;-0,096846062;-0,602750683
HERZELE;2007;rij 7;Schorisse;55;3;0;0;0;2.5;2;0;NA;FALSE;5,023714582;-0,428942271;-0,31376887;-0,479083387;-0,105875708;-0,713611021
HERZELE;2007;rij 7;Wissenbeemd;47;2;0;0;0;2.5;3;1;NA;FALSE;-6,324619156;0,824247255;-0,280940943;-0,302938988;-0,079528659;-0,4294274
HERZELE;2007;rij 7;Heirnisse4;41;2;0;0;0;2.5;2;0;NA;FALSE;-0,901231303;-0,992926542;-0,267140351;-0,646445431;-0,13726801;-0,719517743
HERZELE;2007;rij 7;Wissenbeemd;63;3;0;0;0;2.5;2;0;NA;FALSE;9,675380844;-0,669470513;-0,280940943;-0,302938988;-0,079528659;-0,4294274
HERZELE;2007;rij 7;Heirnisse1;51;3;0;0;0;2;2;0;NA;FALSE;-0,31577348;-0,705830197;-0,311816867;-0,553505289;-0,134258231;-0,696731788
HERZELE;2007;rij 7;Paulatem1;43;3;0;0;0;2.5;2;0;NA;FALSE;-7,294530337;-0,623761477;-0,318060548;-0,333060094;-0,098838565;-0,55950609
HERZELE;2007;rij 7;Paulatem1;40;3;0;0;0;2.5;3;0;NA;FALSE;-10,29453034;-0,623761477;-0,318060548;-0,333060094;-0,098838565;-0,55950609
HERZELE;2007;rij 8;Everzwijnbad2;47;3;0;0;0;2;2;0;NA;FALSE;-7,863275387;-0,651065284;-0,296989816;-0,494271934;-0,096846062;-0,602750683
HERZELE;2007;rij 8;Ophasseltbos;70;3;0;0;0;2;2;2;NA;FALSE;10,1743419;2,320535366;-0,28981913;-0,414048085;-0,09299117;-0,534707738
HERZELE;2007;rij 8;Poelkapelle;50;4;0;0;0;2;3;2;NA;FALSE;4,831199108;1,633978281;-0,285156303;-0,386484102;-0,116047232;-0,570841525
HERZELE;2007;rij 8;Ophasseltbos;73;5;0;0;0;3;1;0;NA;FALSE;13,1743419;-0,66900023;-0,28981913;-0,414048085;-0,09299117;-0,534707738
HERZELE;2007;rij 8;Heirnisse4;44;2;0;1;0;2;2;0;NA;TRUE;2,098768697;-0,992926542;-0,267140351;0,900475551;-0,13726801;1,389819793
HERZELE;2007;rij 8;Monteberg;60;4;0;0;0;2;2;2;NA;FALSE;10,76649407;1,569451858;-0,346506539;-0,57364007;-0,12981674;-0,817869077
HERZELE;2007;rij 8;Vorsdonkbos1;50;2;0;0;0;2.5;2;0;NA;FALSE;6,211056987;-0,645565724;-0,260729642;-0,309947341;-0,149992393;-0,4907359
HERZELE;2007;rij 8;Ophasseltbos;55;4;0;0;0;2.5;1;0;NA;FALSE;-4,8256581;-0,66900023;-0,28981913;-0,414048085;-0,09299117;-0,534707738
HERZELE;2007;rij 8;Everzwijnbad1;23;4;0;0;0;2;2;0;NA;FALSE;-23,20371492;-0,617556618;-0,285070511;-0,516762151;-0,126101605;-0,580994557
HERZELE;2007;rij 8;Wissenbeemd;49;3;0;0;0;2;2;0;NA;FALSE;-4,324619156;-0,669470513;-0,280940943;-0,302938988;-0,079528659;-0,4294274
HERZELE;2007;rij 8;Heirnisse1;56;3;0;0;0;2.5;2;2;NA;FALSE;4,68422652;2,127712501;-0,311816867;-0,553505289;-0,134258231;-0,696731788
HERZELE;2007;rij 8;Heirnisse1;49;3;0;1;0;3;3;1;NA;TRUE;-2,31577348;0,710941152;-0,311816867;1,25316218;-0,134258231;1,435272535
HERZELE;2007;rij 8;Everzwijnbad1;37;2;0;0;0;2.5;2;0;NA;FALSE;-9,20371492;-0,617556618;-0,285070511;-0,516762151;-0,126101605;-0,580994557
HERZELE;2007;rij 8;Ezemaal;28;3;0;0;0;2;3;0;NA;FALSE;-8,669891981;-0,228994205;-0,290681696;-0,299142074;-0,09929028;-0,487126855
HERZELE;2007;rij 8;Ezemaal;46;3;0;0;0;2.5;2;0;NA;FALSE;9,330108019;-0,228994205;-0,290681696;-0,299142074;-0,09929028;-0,487126855
HERZELE;2007;rij 8;Ophasseltbos;46;3;0;0;0;2;3;0;NA;FALSE;-13,8256581;-0,66900023;-0,28981913;-0,414048085;-0,09299117;-0,534707738
HERZELE;2007;rij 8;Wissenbeemd;28;2;0;0;0;3;3;0;NA;FALSE;-25,32461916;-0,669470513;-0,280940943;-0,302938988;-0,079528659;-0,4294274
HERZELE;2007;rij 9;Paulatem1;35;3;0;0;0;2;3;0;NA;FALSE;-15,29453034;-0,623761477;-0,318060548;-0,333060094;-0,098838565;-0,55950609
HERZELE;2007;rij 9;Ezemaal;43;3;0;0;0;2;3;0;NA;FALSE;6,330108019;-0,228994205;-0,290681696;-0,299142074;-0,09929028;-0,487126855
HERZELE;2007;rij 9;Heirnisse1;52;3;0;0;0;2;3;2;NA;FALSE;0,68422652;2,127712501;-0,311816867;-0,553505289;-0,134258231;-0,696731788
HERZELE;2007;rij 9;Poelkapelle;47;2;0;0;0;2.5;3;0;NA;FALSE;1,831199108;-0,816250357;-0,285156303;-0,386484102;-0,116047232;-0,570841525
HERZELE;2007;rij 9;Paulatem1;54;3;0;0;0;2.5;1;1;NA;FALSE;3,705469663;0,979415437;-0,318060548;-0,333060094;-0,098838565;-0,55950609
HERZELE;2007;rij 9;Heirnisse4;46;2;0;1;1;2;1.5;0;NA;TRUE;4,098768697;-0,992926542;-0,267140351;0,900475551;7,147750564;1,389819793
HERZELE;2007;rij 9;Everzwijnbad1;46;3;0;1;0;2;2;0;NA;TRUE;-0,20371492;-0,617556618;-0,285070511;1,418364093;-0,126101605;1,721186522
HERZELE;2007;rij 9;Wissenbeemd;29;3;0;0;0;2;3;0;NA;FALSE;-24,32461916;-0,669470513;-0,280940943;-0,302938988;-0,079528659;-0,4294274
HERZELE;2007;rij 9;Paulatem1;40;3;1;0;0;2.5;2.5;0;NA;TRUE;-10,29453034;-0,623761477;2,825994902;-0,333060094;-0,098838565;1,787290645
HERZELE;2007;rij 9;Everzwijnbad2;42;2;0;0;0;2;2;0;NA;FALSE;-12,86327539;-0,651065284;-0,296989816;-0,494271934;-0,096846062;-0,602750683
HERZELE;2007;rij 9;Schorisse;56;3;0;1;0;2;2;0;NA;TRUE;6,023714582;-0,428942271;-0,31376887;1,608235912;-0,105875708;1,401323648
HERZELE;2007;rij 9;Wissenbeemd;56;3;0;0;0;3;1;2;NA;FALSE;2,675380844;2,317965023;-0,280940943;-0,302938988;-0,079528659;-0,4294274
HERZELE;2007;rij 9;Monteberg;58;3;0;0;0;2;2;1;NA;FALSE;8,766494074;0,368417949;-0,346506539;-0,57364007;-0,12981674;-0,817869077
HERZELE;2007;rij 9;Paulatem1;47;3;0;0;0;2.5;2;0;NA;FALSE;-3,294530337;-0,623761477;-0,318060548;-0,333060094;-0,098838565;-0,55950609
HERZELE;2007;rij 9;Ophasseltbos;65;3;0;0;0;2;2;2;NA;FALSE;5,1743419;2,320535366;-0,28981913;-0,414048085;-0,09299117;-0,534707738
HERZELE;2007;rij 9;Ophasseltbos;64;3;0;0;0;2;2;0;NA;FALSE;4,1743419;-0,66900023;-0,28981913;-0,414048085;-0,09299117;-0,534707738
LAAKDAL;2004;rij 1;Monteberg;35;3;0;0;0;1.5;3;0;NA;FALSE;-17,96454485;-0,663095921;-0,31240807;-0,265007586;-0,119228792;-0,453547979
LAAKDAL;2004;rij 1;Monteberg;53;2;0;0;0;1.5;3;0;NA;FALSE;0,035455146;-0,663095921;-0,31240807;-0,265007586;-0,119228792;-0,453547979
LAAKDAL;2004;rij 1;Vorsdonkbos2;71;3;0;0;0;2;3;0;NA;FALSE;12,69950861;-0,443213676;-0,2874021;-0,151334894;-0,100708651;-0,360469742
LAAKDAL;2004;rij 1;Wissenbeemd;74;3;0;0;0;2;3;0;NA;FALSE;16,94434192;-0,533166775;-0,25329455;-0,139950352;-0,073042243;-0,238138273
LAAKDAL;2004;rij 1;Wissenbeemd;59;3;0;0;0;2.5;3;0;NA;FALSE;1,944341916;-0,533166775;-0,25329455;-0,139950352;-0,073042243;-0,238138273
LAAKDAL;2004;rij 1;Wissenbeemd;60;2;0;0;0;2.5;3;0;NA;FALSE;2,944341916;-0,533166775;-0,25329455;-0,139950352;-0,073042243;-0,238138273
LAAKDAL;2004;rij 1;Wissenbeemd;47;2;0;0;0;2.5;3;0;NA;FALSE;-10,05565808;-0,533166775;-0,25329455;-0,139950352;-0,073042243;-0,238138273
LAAKDAL;2004;rij 1;Ophasseltbos;75;3;0;0;0;2;2;1;NA;FALSE;11,44330297;1,344111966;-0,261299066;-0,191280019;-0,085406742;-0,296521315
LAAKDAL;2004;rij 1;Ophasseltbos;82;3;0;0;0;2.5;2;0;NA;FALSE;18,44330297;-0,532792242;-0,261299066;-0,191280019;-0,085406742;-0,296521315
LAAKDAL;2004;rij 1;Ophasseltbos;47;2;0;0;0;2.5;3;0;NA;FALSE;-16,55669703;-0,532792242;-0,261299066;-0,191280019;-0,085406742;-0,296521315
LAAKDAL;2004;rij 1;Ophasseltbos;44;2;0;0;0;3;3;0;NA;FALSE;-19,55669703;-0,532792242;-0,261299066;-0,191280019;-0,085406742;-0,296521315
LAAKDAL;2004;rij 1;Ophasseltbos;60;2;0;0;0;2;2.5;0;NA;FALSE;-3,556697029;-0,532792242;-0,261299066;-0,191280019;-0,085406742;-0,296521315
LAAKDAL;2004;rij 2;Monteberg;46;3;0;0;0;2.5;2;0;NA;FALSE;-6,964544854;-0,663095921;-0,31240807;-0,265007586;-0,119228792;-0,453547979
LAAKDAL;2004;rij 2;Monteberg;54;2;0;0;0;2;2;0;NA;FALSE;1,035455146;-0,663095921;-0,31240807;-0,265007586;-0,119228792;-0,453547979
LAAKDAL;2004;rij 2;Wissenbeemd;55;2;0;0;0;2.5;3;1;NA;FALSE;-2,055658084;1,342418963;-0,25329455;-0,139950352;-0,073042243;-0,238138273
LAAKDAL;2004;rij 2;Wissenbeemd;45;2;0;0;0;1.5;3;0;NA;FALSE;-12,05565808;-0,533166775;-0,25329455;-0,139950352;-0,073042243;-0,238138273
LAAKDAL;2004;rij 2;Wissenbeemd;74;3;0;0;0;2.5;2;0;NA;FALSE;16,94434192;-0,533166775;-0,25329455;-0,139950352;-0,073042243;-0,238138273
LAAKDAL;2004;rij 2;Wissenbeemd;58;2;0;0;0;3;3;1;NA;FALSE;0,944341916;1,342418963;-0,25329455;-0,139950352;-0,073042243;-0,238138273
LAAKDAL;2004;rij 2;Wissenbeemd;56;3;0;0;0;3;3;0;NA;FALSE;-1,055658084;-0,533166775;-0,25329455;-0,139950352;-0,073042243;-0,238138273
LAAKDAL;2004;rij 2;Wissenbeemd;43;2;0;0;0;2;3;0;NA;FALSE;-14,05565808;-0,533166775;-0,25329455;-0,139950352;-0,073042243;-0,238138273
LAAKDAL;2004;rij 2;Ophasseltbos;59;2;0;0;0;2;3;0;NA;FALSE;-4,556697029;-0,532792242;-0,261299066;-0,191280019;-0,085406742;-0,296521315
LAAKDAL;2004;rij 2;Ophasseltbos;65;3;0;0;0;2.5;2;0;NA;FALSE;1,443302971;-0,532792242;-0,261299066;-0,191280019;-0,085406742;-0,296521315
LAAKDAL;2004;rij 2;Ophasseltbos;79;4;0;0;0;2.5;2;0;NA;FALSE;15,44330297;-0,532792242;-0,261299066;-0,191280019;-0,085406742;-0,296521315
LAAKDAL;2004;rij 2;Ophasseltbos;69;3;0;0;0;2.5;2;0;NA;FALSE;5,443302971;-0,532792242;-0,261299066;-0,191280019;-0,085406742;-0,296521315
LAAKDAL;2004;rij 2;Ophasseltbos;67;3;0;0;0;2.5;2;0;NA;FALSE;3,443302971;-0,532792242;-0,261299066;-0,191280019;-0,085406742;-0,296521315
LAAKDAL;2004;rij 3;Monteberg;49;3;1;0;0;2;2;0;NA;TRUE;-3,964544854;-0,663095921;2,888533567;-0,265007586;-0,119228792;2,204838398
LAAKDAL;2004;rij 3;Vorsdonkbos2;57;4;0;0;0;2;2;0;NA;FALSE;-1,300491387;-0,443213676;-0,2874021;-0,151334894;-0,100708651;-0,360469742
LAAKDAL;2004;rij 3;Vorsdonkbos2;31;2;0;0;0;2;3;1;NA;FALSE;-27,30049139;1,813034389;-0,2874021;-0,151334894;-0,100708651;-0,360469742
LAAKDAL;2004;rij 3;Vorsdonkbos2;51;3;0;0;0;2;3;1;NA;FALSE;-7,300491387;1,813034389;-0,2874021;-0,151334894;-0,100708651;-0,360469742
LAAKDAL;2004;rij 3;Wissenbeemd;44;2;0;0;0;2.5;3;0;NA;FALSE;-13,05565808;-0,533166775;-0,25329455;-0,139950352;-0,073042243;-0,238138273
LAAKDAL;2004;rij 3;Wissenbeemd;52;2;0;0;0;2.5;3;0;NA;FALSE;-5,055658084;-0,533166775;-0,25329455;-0,139950352;-0,073042243;-0,238138273
LAAKDAL;2004;rij 3;Wissenbeemd;53;2;0;0;0;2.5;2;0;NA;FALSE;-4,055658084;-0,533166775;-0,25329455;-0,139950352;-0,073042243;-0,238138273
LAAKDAL;2004;rij 3;Wissenbeemd;79;4;0;0;0;3;2;0;NA;FALSE;21,94434192;-0,533166775;-0,25329455;-0,139950352;-0,073042243;-0,238138273
LAAKDAL;2004;rij 3;Ophasseltbos;77;3;0;0;0;3;2;1;NA;FALSE;13,44330297;1,344111966;-0,261299066;-0,191280019;-0,085406742;-0,296521315
LAAKDAL;2004;rij 3;Ophasseltbos;67;3;1;0;0;2.5;3;0;NA;TRUE;3,443302971;-0,532792242;3,565733364;-0,191280019;-0,085406742;3,37243884
LAAKDAL;2004;rij 3;Ophasseltbos;72;4;0;0;0;2;1.5;0;NA;FALSE;8,443302971;-0,532792242;-0,261299066;-0,191280019;-0,085406742;-0,296521315
LAAKDAL;2004;rij 3;Ophasseltbos;65;4;0;0;0;2;2;0;NA;FALSE;1,443302971;-0,532792242;-0,261299066;-0,191280019;-0,085406742;-0,296521315
LAAKDAL;2004;rij 3;Ophasseltbos;57;2;0;0;0;2.5;3;0;NA;FALSE;-6,556697029;-0,532792242;-0,261299066;-0,191280019;-0,085406742;-0,296521315
LAAKDAL;2004;rij 3;Ophasseltbos;60;3;0;0;0;2.5;2;0;NA;FALSE;-3,556697029;-0,532792242;-0,261299066;-0,191280019;-0,085406742;-0,296521315
LAAKDAL;2004;rij 4;Monteberg;42;3;0;0;0;2;3;1;NA;FALSE;-10,96454485;0,844981521;-0,31240807;-0,265007586;-0,119228792;-0,453547979
LAAKDAL;2004;rij 4;Monteberg;46;3;0;0;0;1.5;3;1;NA;FALSE;-6,964544854;0,844981521;-0,31240807;-0,265007586;-0,119228792;-0,453547979
LAAKDAL;2004;rij 4;Monteberg;32;2;0;0;0;2;3;1;NA;FALSE;-20,96454485;0,844981521;-0,31240807;-0,265007586;-0,119228792;-0,453547979
LAAKDAL;2004;rij 4;Vorsdonkbos2;75;4;0;0;0;2;2;0;NA;FALSE;16,69950861;-0,443213676;-0,2874021;-0,151334894;-0,100708651;-0,360469742
LAAKDAL;2004;rij 4;Douvevallei1;47;4;0;1;0;2.5;3;0;NA;TRUE;-0,013964397;-0,395444962;-0,244380972;5,354450967;-0,085854915;3,812466546
LAAKDAL;2004;rij 4;Douvevallei1;54;4;0;0;0;2.5;3;0;NA;FALSE;6,986035603;-0,395444962;-0,244380972;-0,180664698;-0,085854915;-0,262297384
LAAKDAL;2004;rij 4;Walenbos;40;2;0;0;0;3;3;0;NA;FALSE;-12,72612093;-0,700035539;-0,259637197;-0,262887129;-0,128375424;-0,372463779
LAAKDAL;2004;rij 4;Walenbos;34;2;0;0;0;3;3;0;NA;FALSE;-18,72612093;-0,700035539;-0,259637197;-0,262887129;-0,128375424;-0,372463779
LAAKDAL;2004;rij 4;Walenbos;54;3;0;0;0;2.5;2;0;NA;FALSE;1,273879073;-0,700035539;-0,259637197;-0,262887129;-0,128375424;-0,372463779
LAAKDAL;2004;rij 4;Walenbos;68;2;0;0;0;2.5;2;1;NA;FALSE;15,27387907;0,728463364;-0,259637197;-0,262887129;-0,128375424;-0,372463779
LAAKDAL;2004;rij 4;Ophasseltbos;69;3;0;0;0;2.5;2;0;NA;FALSE;5,443302971;-0,532792242;-0,261299066;-0,191280019;-0,085406742;-0,296521315
LAAKDAL;2004;rij 4;Ophasseltbos;68;2;0;0;0;2.5;2;0;NA;FALSE;4,443302971;-0,532792242;-0,261299066;-0,191280019;-0,085406742;-0,296521315
LAAKDAL;2004;rij 4;Ophasseltbos;71;3;0;0;0;2.5;2;0;NA;FALSE;7,443302971;-0,532792242;-0,261299066;-0,191280019;-0,085406742;-0,296521315
LAAKDAL;2004;rij 4;Ophasseltbos;67;4;0;0;0;2.5;2;0;NA;FALSE;3,443302971;-0,532792242;-0,261299066;-0,191280019;-0,085406742;-0,296521315
LAAKDAL;2004;rij 5;Monteberg;47;3;0;0;0;2;3;0;NA;FALSE;-5,964544854;-0,663095921;-0,31240807;-0,265007586;-0,119228792;-0,453547979
LAAKDAL;2004;rij 5;Douvevallei1;30;2;0;0;0;2;3;0;NA;FALSE;-17,0139644;-0,395444962;-0,244380972;-0,180664698;-0,085854915;-0,262297384
LAAKDAL;2004;rij 5;Douvevallei1;55;3;0;0;0;2.5;3;3;NA;FALSE;7,986035603;7,190945774;-0,244380972;-0,180664698;-0,085854915;-0,262297384
LAAKDAL;2004;rij 5;Douvevallei1;44;3;0;0;0;2;3;1;NA;FALSE;-3,013964397;2,13335195;-0,244380972;-0,180664698;-0,085854915;-0,262297384
LAAKDAL;2004;rij 5;Douvevallei1;40;3;0;0;0;2;3;1;NA;FALSE;-7,013964397;2,13335195;-0,244380972;-0,180664698;-0,085854915;-0,262297384
LAAKDAL;2004;rij 5;Walenbos;48;2;0;0;0;3;3;1;NA;FALSE;-4,726120927;0,728463364;-0,259637197;-0,262887129;-0,128375424;-0,372463779
LAAKDAL;2004;rij 5;Walenbos;52;2;0;1;1;2;3;0;NA;TRUE;-0,726120927;-0,700035539;-0,259637197;3,541026753;7,661277545;2,684824823
LAAKDAL;2004;rij 5;Walenbos;75;2;0;0;0;2.5;1.5;1;NA;FALSE;22,27387907;0,728463364;-0,259637197;-0,262887129;-0,128375424;-0,372463779
LAAKDAL;2004;rij 5;Ophasseltbos;86;3;1;0;0;2;2;0;NA;TRUE;22,44330297;-0,532792242;3,565733364;-0,191280019;-0,085406742;3,37243884
LAAKDAL;2004;rij 5;Ophasseltbos;73;4;0;0;0;2.5;2;0;NA;FALSE;9,443302971;-0,532792242;-0,261299066;-0,191280019;-0,085406742;-0,296521315
LAAKDAL;2004;rij 5;Ophasseltbos;48;3;0;0;0;2;3;0;NA;FALSE;-15,55669703;-0,532792242;-0,261299066;-0,191280019;-0,085406742;-0,296521315
LAAKDAL;2004;rij 6;Monteberg;36;3;0;0;0;2.5;3;0;NA;FALSE;-16,96454485;-0,663095921;-0,31240807;-0,265007586;-0,119228792;-0,453547979
LAAKDAL;2004;rij 6;Douvevallei1;38;4;0;0;0;3;3;0;NA;FALSE;-9,013964397;-0,395444962;-0,244380972;-0,180664698;-0,085854915;-0,262297384
LAAKDAL;2004;rij 6;Douvevallei1;56;4;0;0;0;2.5;3;0;NA;FALSE;8,986035603;-0,395444962;-0,244380972;-0,180664698;-0,085854915;-0,262297384
LAAKDAL;2004;rij 6;Douvevallei1;48;2;0;0;0;2.5;3;0;NA;FALSE;0,986035603;-0,395444962;-0,244380972;-0,180664698;-0,085854915;-0,262297384
LAAKDAL;2004;rij 6;Douvevallei1;36;3;0;0;0;2;3;0;NA;FALSE;-11,0139644;-0,395444962;-0,244380972;-0,180664698;-0,085854915;-0,262297384
LAAKDAL;2004;rij 6;Walenbos;55;3;0;0;0;2.5;2;0;NA;FALSE;2,273879073;-0,700035539;-0,259637197;-0,262887129;-0,128375424;-0,372463779
LAAKDAL;2004;rij 6;Walenbos;61;3;0;0;0;2.5;2;0;NA;FALSE;8,273879073;-0,700035539;-0,259637197;-0,262887129;-0,128375424;-0,372463779
LAAKDAL;2004;rij 6;Walenbos;63;3;0;0;0;2.5;2;1;NA;FALSE;10,27387907;0,728463364;-0,259637197;-0,262887129;-0,128375424;-0,372463779
LAAKDAL;2004;rij 7;Vorsdonkbos1;43;2;0;0;0;2.5;3;0;NA;FALSE;-4,519981942;-0,514128985;-0,235072171;-0,143188039;-0,137758905;-0,272136803
LAAKDAL;2004;rij 7;Vorsdonkbos1;42;2;0;0;0;2.5;3;1;NA;FALSE;-5,519981942;1,430908213;-0,235072171;-0,143188039;-0,137758905;-0,272136803
LAAKDAL;2004;rij 7;Vorsdonkbos1;47;2;0;0;0;2.5;3;1;NA;FALSE;-0,519981942;1,430908213;-0,235072171;-0,143188039;-0,137758905;-0,272136803
LAAKDAL;2004;rij 7;Vorsdonkbos1;47;2;0;0;0;2.5;3;0;NA;FALSE;-0,519981942;-0,514128985;-0,235072171;-0,143188039;-0,137758905;-0,272136803
LAAKDAL;2004;rij 7;Vorsdonkbos1;57;2;0;0;0;2.5;3;0;NA;FALSE;9,480018058;-0,514128985;-0,235072171;-0,143188039;-0,137758905;-0,272136803
LAAKDAL;2004;rij 7;Everzwijnbad2;76;3;0;0;0;2;3;2;NA;FALSE;17,40568568;3,338706027;-0,26776411;-0,228341461;-0,088947226;-0,33425442
LAAKDAL;2004;rij 7;Douvevallei1;67;3;0;0;0;3;2;0;NA;FALSE;19,9860356;-0,395444962;-0,244380972;-0,180664698;-0,085854915;-0,262297384
LAAKDAL;2004;rij 7;Douvevallei1;57;3;0;0;0;3;2;0;NA;FALSE;9,986035603;-0,395444962;-0,244380972;-0,180664698;-0,085854915;-0,262297384
LAAKDAL;2004;rij 7;Douvevallei1;52;3;0;0;0;2;2.5;0;NA;FALSE;4,986035603;-0,395444962;-0,244380972;-0,180664698;-0,085854915;-0,262297384
LAAKDAL;2004;rij 7;Walenbos;51;2;0;0;0;2.5;2;0;NA;FALSE;-1,726120927;-0,700035539;-0,259637197;-0,262887129;-0,128375424;-0,372463779
LAAKDAL;2004;rij 7;Walenbos;66;3;1;0;0;2.5;2.5;0;NA;TRUE;13,27387907;-0,700035539;3,591891058;-0,262887129;-0,128375424;2,684824823
LAAKDAL;2004;rij 7;Belle;50;2;0;0;0;2.5;3;0;NA;FALSE;9,604426909;-0,448191777;-0,254720932;-0,203960222;-0,121206705;-0,341319765
LAAKDAL;2004;rij 7;Belle;36;2;0;0;0;2.5;3;0;NA;FALSE;-4,395573091;-0,448191777;-0,254720932;-0,203960222;-0,121206705;-0,341319765
LAAKDAL;2004;rij 7;Belle;33;2;0;0;0;2;3;0;NA;FALSE;-7,395573091;-0,448191777;-0,254720932;-0,203960222;-0,121206705;-0,341319765
LAAKDAL;2004;rij 8;Vorsdonkbos1;37;2;0;0;0;2;3;0;NA;FALSE;-10,51998194;-0,514128985;-0,235072171;-0,143188039;-0,137758905;-0,272136803
LAAKDAL;2004;rij 8;Vorsdonkbos1;45;2;0;0;0;2;3;0;NA;FALSE;-2,519981942;-0,514128985;-0,235072171;-0,143188039;-0,137758905;-0,272136803
LAAKDAL;2004;rij 8;Vorsdonkbos1;46;2;0;0;0;2;3;0;NA;FALSE;-1,519981942;-0,514128985;-0,235072171;-0,143188039;-0,137758905;-0,272136803
LAAKDAL;2004;rij 8;Everzwijnbad2;63;2;0;0;0;2.5;3;1;NA;FALSE;4,405685684;1,410098594;-0,26776411;-0,228341461;-0,088947226;-0,33425442
LAAKDAL;2004;rij 8;Everzwijnbad2;56;2;0;0;0;2;3;0;NA;FALSE;-2,594314316;-0,518508839;-0,26776411;-0,228341461;-0,088947226;-0,33425442
LAAKDAL;2004;rij 8;Everzwijnbad2;72;2;0;0;0;2.5;3;1;NA;FALSE;13,40568568;1,410098594;-0,26776411;-0,228341461;-0,088947226;-0,33425442
LAAKDAL;2004;rij 8;Everzwijnbad2;70;2;1;0;0;2.5;2;0;NA;TRUE;11,40568568;-0,518508839;3,466866338;-0,228341461;-0,088947226;2,991733061
LAAKDAL;2004;rij 8;Nieuwkerke2;64;2;0;0;0;2.5;2;0;NA;FALSE;7,497687167;-0,708523285;-0,252382163;-0,216235662;-0,128481871;-0,34252805
LAAKDAL;2004;rij 8;Nieuwkerke2;51;2;0;0;0;2.5;3;0;NA;FALSE;-5,502312833;-0,708523285;-0,252382163;-0,216235662;-0,128481871;-0,34252805
LAAKDAL;2004;rij 8;Nieuwkerke2;48;2;0;0;0;2;3;0;NA;FALSE;-8,502312833;-0,708523285;-0,252382163;-0,216235662;-0,128481871;-0,34252805
